<<<<<<< HEAD
frame_number,x,y,sequence_id,sequence_annotation,number_of_points,still_file,Path,site_id,CT_serial_number,Folder,xdim,ydim,cam_id,file_name,file_id,Time,Date,PA_cat,Dig,Num_an
36,742.2360318,1023.307617,OCGSV45_21,0.4,1,a (68).JPG,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,3264,2448,B13,a (68).JPG,a(68).JPG_OCGSV45,NA,NA,NA,Y,
44,732.1215533,1190.196512,OCGSV45_22,0.2,1,a (76).JPG,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,3264,2448,B13,a (76).JPG,a(76).JPG_OCGSV45,NA,NA,NA,Y,
44,711.8925963,1018.250378,OCGSV45_23,0.4,1,a (76).JPG,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,3264,2448,B13,a (76).JPG,a(76).JPG_OCGSV45,NA,NA,NA,Y,
46,1470.478484,1124.452402,OCGSV45_24,0.2,1,a (78).JPG,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,3264,2448,B13,a (78).JPG,a(78).JPG_OCGSV45,NA,NA,NA,Y,
46,1455.306766,977.7924636,OCGSV45_25,0.4,1,a (78).JPG,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,3264,2448,B13,a (78).JPG,a(78).JPG_OCGSV45,NA,NA,NA,Y,
63,729.7737269,997.1883822,OCGSV45_26,0.4,1,a (95).JPG,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,3264,2448,B13,a (95).JPG,a(95).JPG_OCGSV45,NA,NA,NA,Y,
63,718.8073372,901.2324723,OCGSV45_27,0.6,1,a (95).JPG,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,3264,2448,B13,a (95).JPG,a(95).JPG_OCGSV45,NA,NA,NA,Y,
68,695.7316429,318.1906379,OCGSV45_28,Mt,1,a(03)_01.jpeg,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,720,480,B13,a(3),a(3)_OCGSV45,01:25,22/05/2017,strict,Y,
68,692.9227934,321.9357706,OCGSV45_29,Mt,5,a(03)_01.jpeg,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,720,480,B13,a(3),a(3)_OCGSV45,01:25,22/05/2017,strict,Y,
71,675.1334132,358.4508141,OCGSV45_29,Mt,5,a(03)_04.jpeg,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,720,480,B13,a(3),a(3)_OCGSV45,01:25,22/05/2017,strict,Y,
75,690.1139439,386.5393091,OCGSV45_29,Mt,5,a(03)_08.jpeg,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,720,480,B13,a(3),a(3)_OCGSV45,01:25,22/05/2017,strict,Y,
76,692.9227934,393.0932912,OCGSV45_29,Mt,5,a(03)_09.jpeg,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,720,480,B13,a(3),a(3)_OCGSV45,01:25,22/05/2017,strict,Y,
79,697.6042092,397.7747071,OCGSV45_29,Mt,5,a(03)_12.jpeg,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,720,480,B13,a(3),a(3)_OCGSV45,01:25,22/05/2017,strict,Y,
90,774.5700266,328.8948342,OCGSV45_30,Mt,1,a(18)_01.jpeg,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,720,480,B13,a(18),a(18)_OCGSV45,22:08,31/05/2017,strict,Y,
112,303.1790609,399.8807679,OCGSV45_31,Mt,1,EK000019_01.jpeg,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,720,480,B13,EK000019,EK000019_OCGSV45,02:33,21/04/2017,strict,Y,
112,305.3973714,400.9899231,OCGSV45_32,Mt,7,EK000019_01.jpeg,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,720,480,B13,EK000019,EK000019_OCGSV45,02:33,21/04/2017,strict,Y,
113,388.5840124,402.0990783,OCGSV45_32,Mt,7,EK000019_02.jpeg,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,720,480,B13,EK000019,EK000019_OCGSV45,02:33,21/04/2017,strict,Y,
114,464.0065669,399.8807679,OCGSV45_32,Mt,7,EK000019_03.jpeg,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,720,480,B13,EK000019,EK000019_OCGSV45,02:33,21/04/2017,strict,Y,
115,618.1791415,397.6624575,OCGSV45_32,Mt,7,EK000019_04.jpeg,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,720,480,B13,EK000019,EK000019_OCGSV45,02:33,21/04/2017,strict,Y,
116,665.8728157,391.0075262,OCGSV45_32,Mt,7,EK000019_05.jpeg,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,720,480,B13,EK000019,EK000019_OCGSV45,02:33,21/04/2017,strict,Y,
117,714.6756451,385.4617501,OCGSV45_32,Mt,7,EK000019_06.jpeg,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,720,480,B13,EK000019,EK000019_OCGSV45,02:33,21/04/2017,strict,Y,
118,771.242561,383.2434397,OCGSV45_32,Mt,7,EK000019_07.jpeg,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,720,480,B13,EK000019,EK000019_OCGSV45,02:33,21/04/2017,strict,Y,
134,127.9325372,269.0004527,OCGSV45_33,Mt,1,EK000039_01.jpeg,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,720,480,B13,EK000039,EK000039_OCGSV45,04:58,01/05/2017,strict,Y,
134,129.0416924,272.3279183,OCGSV45_34,Mt,15,EK000039_01.jpeg,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,720,480,B13,EK000039,EK000039_OCGSV45,04:58,01/05/2017,strict,Y,
136,146.7881759,270.6641857,OCGSV45_34,Mt,15,EK000039_03.jpeg,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,720,480,B13,EK000039,EK000039_OCGSV45,04:58,01/05/2017,strict,Y,
137,164.5346593,270.1095897,OCGSV45_34,Mt,15,EK000039_04.jpeg,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,720,480,B13,EK000039,EK000039_OCGSV45,04:58,01/05/2017,strict,Y,
138,196.5409072,275.2906426,OCGSV45_34,Mt,15,EK000039_05.jpeg,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,720,480,B13,EK000039,EK000039_OCGSV45,04:58,01/05/2017,strict,Y,
139,215.4838782,281.9763971,OCGSV45_34,Mt,15,EK000039_06.jpeg,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,720,480,B13,EK000039,EK000039_OCGSV45,04:58,01/05/2017,strict,Y,
140,227.7410948,286.4335668,OCGSV45_34,Mt,15,EK000039_07.jpeg,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,720,480,B13,EK000039,EK000039_OCGSV45,04:58,01/05/2017,strict,Y,
141,247.7983654,292.0050125,OCGSV45_34,Mt,15,EK000039_08.jpeg,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,720,480,B13,EK000039,EK000039_OCGSV45,04:58,01/05/2017,strict,Y,
142,290.1414701,302.0336606,OCGSV45_34,Mt,15,EK000039_09.jpeg,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,720,480,B13,EK000039,EK000039_OCGSV45,04:58,01/05/2017,strict,Y,
144,294.5986398,303.147953,OCGSV45_34,Mt,15,EK000039_11.jpeg,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,720,480,B13,EK000039,EK000039_OCGSV45,04:58,01/05/2017,strict,Y,
145,301.2843902,305.376546,OCGSV45_34,Mt,15,EK000039_12.jpeg,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,720,480,B13,EK000039,EK000039_OCGSV45,04:58,01/05/2017,strict,Y,
146,314.6559033,308.7194151,OCGSV45_34,Mt,15,EK000039_13.jpeg,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,720,480,B13,EK000039,EK000039_OCGSV45,04:58,01/05/2017,strict,Y,
147,321.3416578,309.8337075,OCGSV45_34,Mt,15,EK000039_14.jpeg,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,720,480,B13,EK000039,EK000039_OCGSV45,04:58,01/05/2017,strict,Y,
148,332.4845819,314.2908772,OCGSV45_34,Mt,15,EK000039_15.jpeg,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,720,480,B13,EK000039,EK000039_OCGSV45,04:58,01/05/2017,strict,Y,
149,372.5991089,324.3195089,OCGSV45_34,Mt,15,EK000039_16.jpeg,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,720,480,B13,EK000039,EK000039_OCGSV45,04:58,01/05/2017,strict,Y,
153,387.0849103,327.6623862,OCGSV45_34,Mt,15,EK000039_20.jpeg,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,720,480,B13,EK000039,EK000039_OCGSV45,04:58,01/05/2017,strict,Y,
183,-170.6576371,462.2243127,OCGSV45_36,Mt,1,EK000048_06.jpeg,F:\Stills\PNGSV\OCGSV45Stills\,OCGSV45,B131200426,OCGSV45Stills,720,480,B13,EK000048,EK000048_OCGSV45,19:34,14/05/2017,strict,Y,
0,-106.9817759,639.4599801,OCGSV46_0,Mt,1,PICT0004_01.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0004,PICT0004_OCGSV46,00:22,14/04/2017,strict,Y,
0,-66.73815431,573.0260651,OCGSV46_1,Mt,6,PICT0004_01.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0004,PICT0004_OCGSV46,00:22,14/04/2017,strict,Y,
3,-10.52484167,575.5812157,OCGSV46_1,Mt,6,PICT0004_04.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0004,PICT0004_OCGSV46,00:22,14/04/2017,strict,Y,
4,40.57816983,575.5812157,OCGSV46_1,Mt,6,PICT0004_05.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0004,PICT0004_OCGSV46,00:22,14/04/2017,strict,Y,
10,99.34663305,594.744845,OCGSV46_1,Mt,6,PICT0004_11.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0004,PICT0004_OCGSV46,00:22,14/04/2017,strict,Y,
12,213.0508336,603.687872,OCGSV46_1,Mt,6,PICT0004_13.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0004,PICT0004_OCGSV46,00:22,14/04/2017,strict,Y,
20,216.8835595,607.5205979,OCGSV46_1,Mt,6,PICT0004_21.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0004,PICT0004_OCGSV46,00:22,14/04/2017,strict,Y,
63,374.0253198,331.5643358,OCGSV46_5,Mt,1,PICT0007_01.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0007,PICT0007_OCGSV46,00:27,14/04/2017,strict,Y,
63,374.0253198,334.1194864,OCGSV46_6,Mt,4,PICT0007_01.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0007,PICT0007_OCGSV46,00:27,14/04/2017,strict,Y,
77,384.2459221,334.1194864,OCGSV46_6,Mt,4,PICT0007_15.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0007,PICT0007_OCGSV46,00:27,14/04/2017,strict,Y,
79,390.6337986,334.1194864,OCGSV46_6,Mt,4,PICT0007_17.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0007,PICT0007_OCGSV46,00:27,14/04/2017,strict,Y,
83,386.8010727,334.1194864,OCGSV46_6,Mt,4,PICT0007_21.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0007,PICT0007_OCGSV46,00:27,14/04/2017,strict,Y,
105,644.8712808,435.0479341,OCGSV46_7,Mt,1,PICT0009_01.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0009,PICT0009_OCGSV46,00:30,14/04/2017,strict,Y,
105,630.8179526,422.2721812,OCGSV46_8,Mt,7,PICT0009_01.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0009,PICT0009_OCGSV46,00:30,14/04/2017,strict,Y,
109,635.9282538,423.5497565,OCGSV46_8,Mt,7,PICT0009_05.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0009,PICT0009_OCGSV46,00:30,14/04/2017,strict,Y,
111,536.2773813,427.3824824,OCGSV46_8,Mt,7,PICT0009_07.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0009,PICT0009_OCGSV46,00:30,14/04/2017,strict,Y,
120,512.0034509,432.4927835,OCGSV46_8,Mt,7,PICT0009_16.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0009,PICT0009_OCGSV46,00:30,14/04/2017,strict,Y,
121,463.45559,435.0479341,OCGSV46_8,Mt,7,PICT0009_17.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0009,PICT0009_OCGSV46,00:30,14/04/2017,strict,Y,
123,388.078648,477.2079186,OCGSV46_8,Mt,7,PICT0009_19.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0009,PICT0009_OCGSV46,00:30,14/04/2017,strict,Y,
125,290.9829262,511.7024514,OCGSV46_8,Mt,7,PICT0009_21.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0009,PICT0009_OCGSV46,00:30,14/04/2017,strict,Y,
149,852.5949092,696.6064625,OCGSV46_9,Mt,1,PICT0015_03.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0015,PICT0015_OCGSV46,21:15,14/04/2017,strict,Y,
167,94.90193777,397.7959432,OCGSV46_10,Mt,1,PICT0016_01.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0016,PICT0016_OCGSV46,21:16,14/04/2017,strict,Y,
167,98.88820233,400.4534529,OCGSV46_11,Mt,5,PICT0016_01.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0016,PICT0016_OCGSV46,21:16,14/04/2017,strict,Y,
172,78.95687954,396.4671884,OCGSV46_11,Mt,5,PICT0016_06.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0016,PICT0016_OCGSV46,21:16,14/04/2017,strict,Y,
174,49.72427279,395.1384335,OCGSV46_11,Mt,5,PICT0016_08.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0016,PICT0016_OCGSV46,21:16,14/04/2017,strict,Y,
183,84.27189895,387.1659044,OCGSV46_11,Mt,5,PICT0016_17.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0016,PICT0016_OCGSV46,21:16,14/04/2017,strict,Y,
184,132.1070736,373.8783559,OCGSV46_11,Mt,5,PICT0016_18.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0016,PICT0016_OCGSV46,21:16,14/04/2017,strict,Y,
188,722.1743608,782.8824515,OCGSV46_12,Mt,1,PICT0018_01.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0018,PICT0018_OCGSV46,23:45,23/04/2017,strict,Y,
251,349.0674737,766.7006952,OCGSV46_14,Mt,1,PICT0025_01.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0025,PICT0025_OCGSV46,02:14,09/05/2017,strict,Y,
272,112.4248483,583.5457865,OCGSV46_15,Mt,1,PICT0026_01.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0026,PICT0026_OCGSV46,23:25,15/05/2017,strict,Y,
272,115.6665281,586.7874663,OCGSV46_16,Mt,3,PICT0026_01.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0026,PICT0026_OCGSV46,23:25,15/05/2017,strict,Y,
273,65.42049124,590.0291461,OCGSV46_16,Mt,3,PICT0026_02.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0026,PICT0026_OCGSV46,23:25,15/05/2017,strict,Y,
274,20.03697405,588.4083062,OCGSV46_16,Mt,3,PICT0026_03.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0026,PICT0026_OCGSV46,23:25,15/05/2017,strict,Y,
293,619.7477369,367.9740799,OCGSV46_17,Mt,1,PICT0028_01.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0028,PICT0028_OCGSV46,03:30,18/05/2017,strict,Y,
293,620.3249016,378.9420849,OCGSV46_18,Mt,7,PICT0028_01.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0028,PICT0028_OCGSV46,03:30,18/05/2017,strict,Y,
296,633.1093567,381.681611,OCGSV46_18,Mt,7,PICT0028_04.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0028,PICT0028_OCGSV46,03:30,18/05/2017,strict,Y,
307,646.8069872,384.4211435,OCGSV46_18,Mt,7,PICT0028_15.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0028,PICT0028_OCGSV46,03:30,18/05/2017,strict,Y,
308,656.8519488,387.1606675,OCGSV46_18,Mt,7,PICT0028_16.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0028,PICT0028_OCGSV46,03:30,18/05/2017,strict,Y,
309,679.6813003,393.5528908,OCGSV46_18,Mt,7,PICT0028_17.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0028,PICT0028_OCGSV46,03:30,18/05/2017,strict,Y,
310,697.0316323,398.1187676,OCGSV46_18,Mt,7,PICT0028_18.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0028,PICT0028_OCGSV46,03:30,18/05/2017,strict,Y,
313,703.4238598,400.8582937,OCGSV46_18,Mt,7,PICT0028_21.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0028,PICT0028_OCGSV46,03:30,18/05/2017,strict,Y,
377,628.3898546,689.6752347,OCGSV46_22,Mt,1,PICT0032_01.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0032,PICT0032_OCGSV46,20:49,24/05/2017,strict,Y,
419,764.0779419,560.0177291,OCGSV46_24,Mt,1,PICT0034_01.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0034,PICT0034_OCGSV46,21:52,24/05/2017,strict,Y,
440,629.2206711,412.0002311,OCGSV46_25,Mt,1,PICT0039_01.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0039,PICT0039_OCGSV46,19:31,01/06/2017,strict,Y,
440,635.1841268,415.9758682,OCGSV46_26,Mt,3,PICT0039_01.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0039,PICT0039_OCGSV46,19:31,01/06/2017,strict,Y,
442,658.0440402,425.9149609,OCGSV46_26,Mt,3,PICT0039_03.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0039,PICT0039_OCGSV46,19:31,01/06/2017,strict,Y,
443,668.9770422,430.8845073,OCGSV46_26,Mt,3,PICT0039_04.jpeg,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,720,480,B10,PICT0039,PICT0039_OCGSV46,19:31,01/06/2017,strict,Y,
461,1766.421479,1294.937321,OCGSV46_27,0.3,1,PICT0055.JPG,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,3264,2448,B10,PICT0055.JPG,PICT0055.JPG_OCGSV46,NA,NA,NA,Y,
461,1766.421479,544.6594488,OCGSV46_28,0.4,1,PICT0055.JPG,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,3264,2448,B10,PICT0055.JPG,PICT0055.JPG_OCGSV46,NA,NA,NA,Y,
463,1824.478696,1804.054449,OCGSV46_29,0.2,1,PICT0057.JPG,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,3264,2448,B10,PICT0057.JPG,PICT0057.JPG_OCGSV46,NA,NA,NA,Y,
463,1824.478696,1174.356949,OCGSV46_30,0.4,1,PICT0057.JPG,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,3264,2448,B10,PICT0057.JPG,PICT0057.JPG_OCGSV46,NA,NA,NA,Y,
468,3039.214299,1812.986328,OCGSV46_31,0.2,1,PICT0062.JPG,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,3264,2448,B10,PICT0062.JPG,PICT0062.JPG_OCGSV46,NA,NA,NA,Y,
468,3034.748359,1232.414165,OCGSV46_32,0.4,1,PICT0062.JPG,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,3264,2448,B10,PICT0062.JPG,PICT0062.JPG_OCGSV46,NA,NA,NA,Y,
473,998.279848,1714.735655,OCGSV46_33,0.2,1,PICT0067.JPG,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,3264,2448,B10,PICT0067.JPG,PICT0067.JPG_OCGSV46,NA,NA,NA,Y,
473,1047.405185,1160.95913,OCGSV46_34,0.4,1,PICT0067.JPG,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,3264,2448,B10,PICT0067.JPG,PICT0067.JPG_OCGSV46,NA,NA,NA,Y,
475,2244.277029,1692.405956,OCGSV46_35,0.2,1,PICT0069.JPG,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,3264,2448,B10,PICT0069.JPG,PICT0069.JPG_OCGSV46,NA,NA,NA,Y,
475,2230.87921,1303.869201,OCGSV46_36,0.4,1,PICT0069.JPG,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,3264,2448,B10,PICT0069.JPG,PICT0069.JPG_OCGSV46,NA,NA,NA,Y,
481,824.108199,1210.084467,OCGSV46_37,0.4,1,PICT0075.JPG,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,3264,2448,B10,PICT0075.JPG,PICT0075.JPG_OCGSV46,NA,NA,NA,Y,
481,864.3016565,879.6049276,OCGSV46_38,0.6,1,PICT0075.JPG,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,3264,2448,B10,PICT0075.JPG,PICT0075.JPG_OCGSV46,NA,NA,NA,Y,
485,1726.228022,1393.187995,OCGSV46_39,0.4,1,PICT0079.JPG,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,3264,2448,B10,PICT0079.JPG,PICT0079.JPG_OCGSV46,NA,NA,NA,Y,
485,1721.762082,1143.095371,OCGSV46_40,0.6,1,PICT0079.JPG,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,3264,2448,B10,PICT0079.JPG,PICT0079.JPG_OCGSV46,NA,NA,NA,Y,
490,2583.688448,1473.57491,OCGSV46_41,0.4,1,PICT0084.JPG,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,3264,2448,B10,PICT0084.JPG,PICT0084.JPG_OCGSV46,NA,NA,NA,Y,
490,2574.756568,1232.414165,OCGSV46_42,0.6,1,PICT0084.JPG,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,3264,2448,B10,PICT0084.JPG,PICT0084.JPG_OCGSV46,NA,NA,NA,Y,
496,1768.813325,1288.138689,OCGSV46_43,0.6,1,PICT0090.JPG,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,3264,2448,B10,PICT0090.JPG,PICT0090.JPG_OCGSV46,NA,NA,NA,Y,
496,1759.310405,1132.924344,OCGSV46_44,0.8,1,PICT0090.JPG,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,3264,2448,B10,PICT0090.JPG,PICT0090.JPG_OCGSV46,NA,NA,NA,Y,
505,2945.740333,1464.807746,OCGSV46_45,0.4,1,PICT0099.JPG,F:\Stills\PNGSV\OCGSV46Stills\,OCGSV46,B101028490,OCGSV46Stills,3264,2448,B10,PICT0099.JPG,PICT0099.JPG_OCGSV46,NA,NA,NA,Y,
